DD_TABLE_ALIAS  DD_KEY_NUMBER   DD_SEGMENT_SEQ  DD_SEGMENT_COL  DD_SEGMENT_SORT DD_SEGMENT_POS  DD_SEGMENT_OFF  DD_SEGMENT_LEN  
IVX_ITEMWHSE    	00	02	RECORD_ID_G     		0	0	0	
IVX_ITEMWHSE    	00	03	ITEM_ID         		0	0	0	
IVX_ITEMWHSE    	00	04	WAREHOUSE_ID    		0	0	0	
IVX_LSCUST      	00	01	FIRM_ID         		0	0	0	
IVX_LSCUST      	00	02	CUSTOMER_ID     		0	0	0	
IVX_LSCUST      	00	03	PRODUCT_TYPE    		0	0	0	
IVX_LSCUST      	00	04	LOTSER_NO       		0	0	0	
IVX_LSCUST      	00	05	TRANS_DATE      		0	0	0	
IVX_LSCUST      	00	06	WAREHOUSE_ID    		0	0	0	
IVX_LSCUST      	00	07	ITEM_ID         		0	0	0	
IVX_LSCUST      	00	08	IV_HIST_SEQ     		0	0	0	
IVX_LSVEND      	00	01	FIRM_ID         		0	0	0	
IVX_LSVEND      	00	02	VENDOR_ID       		0	0	0	
IVX_LSVEND      	00	03	PRODUCT_TYPE    		0	0	0	
IVX_LSVEND      	00	04	LOTSER_NO       		0	0	0	
IVX_LSVEND      	00	05	TRANS_DATE      		0	0	0	
IVX_LSVEND      	00	06	WAREHOUSE_ID    		0	0	0	
IVX_LSVEND      	00	07	ITEM_ID         		0	0	0	
IVX_LSVEND      	00	08	IV_HIST_SEQ     		0	0	0	
IVX_LSXREF      	00	01	FIRM_ID         		0	0	0	
IVX_LSXREF      	00	02	LOTSER_NO       		0	0	0	
IVX_LSXREF      	00	03	WAREHOUSE_ID    		0	0	0	
IVX_LSXREF      	00	04	ITEM_ID         		0	0	0	
IVX_PRICXREF    	00	01	FIRM_ID         		0	0	0	
IVX_PRICXREF    	00	02	PRICE_CODE      		0	0	0	
IVX_PRICXREF    	00	03	WAREHOUSE_ID    		0	0	0	
IVX_PRICXREF    	00	04	PRODUCT_TYPE    		0	0	0	
IVX_PRICXREF    	00	05	ITEM_ID         		0	0	0	
IVX_VENDITEM    	00	01	FIRM_ID         		0	0	0	
IVX_VENDITEM    	00	02	RECORD_ID_D     		0	0	0	
IVX_VENDITEM    	00	03	VENDOR_ID       		0	0	0	
IVX_VENDITEM    	00	04	ITEM_ID         		0	0	0	
MPE_MATDET      	00	01	FIRM_ID         		0	0	0	
MPE_MATDET      	00	02	FORECAST        		0	0	0	
MPE_MATDET      	00	03	WAREHOUSE_ID    		0	0	0	
MPE_MATDET      	00	04	ITEM_ID         		0	0	0	
MPE_MATDET      	00	05	MRP_TYPE        		0	0	0	
MPE_PEGGING     	00	01	FIRM_ID         		0	0	0	
MPE_PEGGING     	00	02	FORECAST        		0	0	0	
MPE_PEGGING     	00	03	WAREHOUSE_ID    		0	0	0	
MPE_PEGGING     	00	04	ITEM_ID         		0	0	0	
MPE_PEGGING     	00	05	TRNS_DATE       		0	0	0	
MPE_PEGGING     	00	06	SOURCE_CODE     		0	0	0	
MPE_PEGGING     	00	07	SEQ_NO          		0	0	0	
MPE_PRODUCT     	00	01	FIRM_ID         		0	0	0	
MPE_PRODUCT     	00	02	FORECAST        		0	0	0	
MPE_PRODUCT     	00	03	WAREHOUSE_ID    		0	0	0	
MPE_PRODUCT     	00	04	ITEM_ID         		0	0	0	
MPE_RESDET      	00	01	FIRM_ID         		0	0	0	
MPE_RESDET      	00	02	FORECAST        		0	0	0	
MPE_RESDET      	00	03	WAREHOUSE_ID    		0	0	0	
MPE_RESDET      	00	04	OP_CODE         		0	0	0	
MPE_RESOURCE    	00	01	FIRM_ID         		0	0	0	
MPE_RESOURCE    	00	02	FORECAST        		0	0	0	
MPE_RESOURCE    	00	03	WAREHOUSE_ID    		0	0	0	
MPE_RESOURCE    	00	04	OP_CODE         		0	0	0	
MPM_CALENDAR    	00	01	FIRM_ID         		0	0	0	
MPM_CALENDAR    	00	02	YEAR            		0	0	0	
MPM_CALENDAR    	00	03	MONTH           		0	0	0	
MPM_FORECAST    	00	01	FIRM_ID         		0	0	0	
MPM_FORECAST    	00	02	FORECAST        		0	0	0	
MPW_DATETOT     	00	01	FIRM_ID         		0	0	0	
MPW_DATETOT     	00	02	PLAN_DATE       		0	0	0	
MPW_ITEMTOTS    	00	01	FIRM_ID         		0	0	0	
MPW_ITEMTOTS    	00	02	WAREHOUSE_ID    		0	0	0	
MPW_ITEMTOTS    	00	03	ITEM_ID         		0	0	0	
MPW_ITEMTOTS    	00	04	SHIP_DATE       		0	0	0	
MPW_PLANWO      	00	01	FIRM_ID         		0	0	0	
MPW_PLANWO      	00	02	FORECAST        		0	0	0	
MPW_PLANWO      	00	03	WAREHOUSE_ID    		0	0	0	
MPW_PLANWO      	00	04	ITEM_ID         		0	0	0	
MPW_PLANWO      	00	05	REQD_DATE       		0	0	0	
MPW_REQPURCH    	00	01	FIRM_ID         		0	0	0	
MPW_REQPURCH    	00	02	WAREHOUSE_ID    		0	0	0	
MPW_REQPURCH    	00	03	ITEM_ID         		0	0	0	
MPW_REQPURCH    	00	04	REQD_DATE       		0	0	0	
MPW_REQVEND     	00	01	FIRM_ID         		0	0	0	
MPW_REQVEND     	00	02	FORECAST        		0	0	0	
MPW_REQVEND     	00	03	WAREHOUSE_ID    		0	0	0	
MPW_REQVEND     	00	04	VENDOR_ID       		0	0	0	
MPW_REQVEND     	00	05	ITEM_ID         		0	0	0	
MPW_REQVEND     	00	06	TRNS_DATE       		0	0	0	
MPX_REQVEND     	00	01	FIRM_ID         		0	0	0	
MPX_REQVEND     	00	02	FORECAST        		0	0	0	
MPX_REQVEND     	00	03	WAREHOUSE_ID    		0	0	0	
MPX_REQVEND     	00	04	VENDOR_ID       		0	0	0	
MPX_REQVEND     	00	05	ITEM_ID         		0	0	0	
MPX_REQVEND     	00	06	TRNS_DATE       		0	0	0	
MPX_REQVEND     	00	07	PEG_SOURCE      		0	0	0	
MPX_REQVEND     	00	08	SEQ_NO          		0	0	0	
OPC_DISCCODE    	00	01	FIRM_ID         		0	0	0	
OPC_DISCCODE    	00	02	DISC_CODE       		0	0	0	
OPC_LINECODE    	00	01	FIRM_ID         		0	0	0	
OPC_LINECODE    	00	02	LINE_CODE       		0	0	0	
OPC_MSG_DET     	00	01	FIRM_ID         		0	0	0	
OPC_MSG_DET     	00	02	MESSAGE_CODE    		0	0	0	
OPC_MSG_DET     	00	03	MESSAGE_SEQ     		0	0	0	
OPC_MSG_HDR     	00	01	FIRM_ID         		0	0	0	
OPC_MSG_HDR     	00	02	MESSAGE_CODE    		0	0	0	
OPC_PRICECDS    	00	01	FIRM_ID         		0	0	0	
OPC_PRICECDS    	00	02	PRICING_CODE    		0	0	0	
OPC_TAXCODE     	00	01	FIRM_ID         		0	0	0	
OPC_TAXCODE     	00	02	TAX_CODE        		0	0	0	
OPE_CREDCUST    	00	01	FIRM_ID         		0	0	0	
OPE_CREDCUST    	00	02	CUSTOMER_ID     		0	0	0	
OPE_CREDCUST    	00	03	REV_DATE        		0	0	0	
OPE_CREDCUST    	00	04	ORDER_NO        		0	0	0	
OPE_CREDDATE    	00	01	FIRM_ID         		0	0	0	
OPE_CREDDATE    	00	02	REV_DATE        		0	0	0	
OPE_CREDDATE    	00	03	CUSTOMER_ID     		0	0	0	
OPE_CREDDATE    	00	04	ORDER_NO        		0	0	0	
OPE_INVCASH     	00	01	FIRM_ID         		0	0	0	
OPE_INVCASH     	00	02	AR_TYPE         		0	0	0	
OPE_INVCASH     	00	03	CUSTOMER_ID     		0	0	0	
OPE_INVCASH     	00	04	ORDER_NO        		0	0	0	
OPE_ORDDET      	00	01	FIRM_ID         		0	0	0	
OPE_ORDDET      	00	02	AR_TYPE         		0	0	0	
OPE_ORDDET      	00	03	CUSTOMER_ID     		0	0	0	
OPE_ORDDET      	00	04	ORDER_NO        		0	0	0	
OPE_ORDDET      	00	05	LINE_NO         		0	0	0	
OPE_ORDDET      	01	01	FIRM_ID         					
OPE_ORDDET      	01	02	WAREHOUSE_ID    					
OPE_ORDDET      	01	03	ITEM_ID         					
OPE_ORDDET      	01	04	AR_TYPE         					
OPE_ORDDET      	01	05	ORDER_NO        					
OPE_ORDDET      	01	06	LINE_NO         					
OPE_ORDDET      	01	07	CUSTOMER_ID     					
OPE_ORDDET      	02	01	FIRM_ID         					
OPE_ORDDET      	02	02	ITEM_ID         					
OPE_ORDDET      	02	03	WAREHOUSE_ID    					
OPE_ORDDET      	02	04	AR_TYPE         					
OPE_ORDDET      	02	05	CUSTOMER_ID     					
OPE_ORDDET      	02	06	ORDER_NO        					
OPE_ORDDET      	02	07	LINE_NO         					
OPE_ORDDET_1    	00	01	FIRM_ID         					
OPE_ORDDET_1    	00	02	AR_TYPE         					
OPE_ORDDET_1    	00	03	CUSTOMER_ID     					
OPE_ORDDET_1    	00	04	ORDER_NO        					
OPE_ORDDET_1    	00	05	LINE_NO         					
OPE_ORDDET_1    	01	01	FIRM_ID         					
OPE_ORDDET_1    	01	02	WAREHOUSE_ID    					
OPE_ORDDET_1    	01	03	ITEM_ID         					
OPE_ORDDET_1    	01	04	AR_TYPE         					
OPE_ORDDET_1    	01	05	ORDER_NO        					
OPE_ORDDET_1    	01	06	LINE_NO         					
OPE_ORDDET_1    	01	07	CUSTOMER_ID     					
OPE_ORDDET_1    	02	01	FIRM_ID         					
OPE_ORDDET_1    	02	02	ITEM_ID         					
OPE_ORDDET_1    	02	03	WAREHOUSE_ID    					
OPE_ORDDET_1    	02	04	AR_TYPE         					
OPE_ORDDET_1    	02	05	CUSTOMER_ID     					
OPE_ORDDET_1    	02	06	ORDER_NO        					
OPE_ORDDET_1    	02	07	LINE_NO         					
OPE_ORDHDR      	00	01	FIRM_ID         		0	0	0	
OPE_ORDHDR      	00	02	AR_TYPE         		0	0	0	
OPE_ORDHDR      	00	03	CUSTOMER_ID     		0	0	0	
OPE_ORDHDR      	00	04	ORDER_NO        		0	0	0	
OPE_ORDHDR      	00	05	SEQUENCE_000    		0	0	0	
OPE_ORDHDR      	01	01	FIRM_ID         					
OPE_ORDHDR      	01	02	AR_TYPE         					
OPE_ORDHDR      	01	03	ORDER_NO        					
OPE_ORDHDR      	01	04	CUSTOMER_ID     					
OPE_ORDITEM     	00	01	FIRM_ID         		0	0	0	
OPE_ORDITEM     	00	02	WAREHOUSE_ID    		0	0	0	
OPE_ORDITEM     	00	03	ITEM_ID         		0	0	0	
OPE_ORDITEM     	00	04	AR_TYPE         		0	0	0	
OPE_ORDITEM     	00	05	ORDER_NO        		0	0	0	
OPE_ORDITEM     	00	06	LINE_NO         		0	0	0	
OPE_ORDITEM     	00	07	CUSTOMER_ID     		0	0	0	
OPE_ORDLSDET    	00	01	FIRM_ID         		0	0	0	
OPE_ORDLSDET    	00	02	AR_TYPE         		0	0	0	
OPE_ORDLSDET    	00	03	CUSTOMER_ID     		0	0	0	
OPE_ORDLSDET    	00	04	ORDER_NO        		0	0	0	
OPE_ORDLSDET    	00	05	LINE_NO         		0	0	0	
OPE_ORDLSDET    	00	06	SEQUENCE_NO     		0	0	0	
OPE_ORDSHIP     	00	01	FIRM_ID         		0	0	0	
OPE_ORDSHIP     	00	02	CUSTOMER_ID     		0	0	0	
OPE_ORDSHIP     	00	03	ORDER_NO        		0	0	0	
OPE_ORDXREF     	00	01	FIRM_ID         		0	0	0	
OPE_ORDXREF     	00	02	AR_TYPE         		0	0	0	
OPE_ORDXREF     	00	03	ORDER_NO        		0	0	0	
OPE_ORDXREF     	00	04	CUSTOMER_ID     		0	0	0	
OPE_PRNTLIST    	00	01	FIRM_ID         		0	0	0	
OPE_PRNTLIST    	00	02	ORDINV_FLAG     		0	0	0	
OPE_PRNTLIST    	00	03	AR_TYPE         		0	0	0	
OPE_PRNTLIST    	00	04	CUSTOMER_ID     		0	0	0	
OPE_PRNTLIST    	00	05	ORDER_NO        		0	0	0	
OPM_CUSTJOBS    	00	01	FIRM_ID         		0	0	0	
OPM_CUSTJOBS    	00	02	CUSTOMER_ID     		0	0	0	
OPM_CUSTJOBS    	00	03	JOB_NO          		0	0	0	
OPM_FRTTERMS    	00	01	FIRM_ID         		0	0	0	
OPM_FRTTERMS    	00	02	RECORD_ID_A     		0	0	0	
OPM_FRTTERMS    	00	03	FRT_TERMS       		0	0	0	
OPM_TERMINAL    	00	01	FIRM_ID         		0	0	0	
OPM_TERMINAL    	00	02	TERMINAL_ID     		0	0	0	
OPS_CUSTDFLT    	00	01	FIRM_ID         		0	0	0	
OPS_CUSTDFLT    	00	02	RECORD_ID_D     		0	0	0	
OPS_MTDSALES    	00	01	FIRM_ID         		0	0	0	
OPS_MTDSALES    	00	02	RECORD_ID_S     		0	0	0	
OPS_NUMBERS     	00	01	FIRM_ID         		0	0	0	
OPS_NUMBERS     	00	02	RECORD_ID_N     		0	0	0	
OPS_PARAMS      	00	01	FIRM_ID         		0	0	0	
OPS_PARAMS      	00	02	AR              		0	0	0	
OPS_PARAMS      	00	03	SEQUENCE_00     		0	0	0	
OPT_INVBYDATE   	00	01	FIRM_ID         					
OPT_INVBYDATE   	00	02	AR_TYPE         					
OPT_INVBYDATE   	00	03	INVOICE_DATE    					
OPT_INVBYDATE   	00	04	AR_INV_NO       					
OPT_INVBYDATE   	00	05	CUSTOMER_ID     					
OPT_INVBYINVNO  	00	01	FIRM__ID        					
OPT_INVBYINVNO  	00	02	AR_TYPE         					
OPT_INVBYINVNO  	00	03	AR_INV_NO       					
OPT_INVBYINVNO  	00	04	CUSTOMER_ID     					
OPT_INVCASH     	00	01	FIRM_ID         		0	0	0	
OPT_INVCASH     	00	02	AR_TYPE         		0	0	0	
OPT_INVCASH     	00	03	CUSTOMER_ID     		0	0	0	
OPT_INVCASH     	00	04	AR_INV_NO       		0	0	0	
OPT_INVLSDET    	00	01	FIRM_ID         		0	0	0	
OPT_INVLSDET    	00	02	AR_TYPE         		0	0	0	
OPT_INVLSDET    	00	03	CUSTOMER_ID     		0	0	0	
OPT_INVLSDET    	00	04	AR_INV_NO       		0	0	0	
OPT_INVLSDET    	00	05	LINE_NO         		0	0	0	
OPT_INVLSDET    	00	06	SEQUENCE_NO     		0	0	0	
OPT_INVSHIP     	00	01	FIRM_ID         		0	0	0	
OPT_INVSHIP     	00	02	CUSTOMER_ID     		0	0	0	
OPT_INVSHIP     	00	03	AR_INV_NO       		0	0	0	
OPT_LSTPRICE    	00	01	FIRM_ID         		0	0	0	
OPT_LSTPRICE    	00	02	CUSTOMER_ID     		0	0	0	
OPT_LSTPRICE    	00	03	ITEM_ID         		0	0	0	
OPT_ORDDET      	00	01	FIRM_ID         		0	0	0	
OPT_ORDDET      	00	02	AR_TYPE         		0	0	0	
OPT_ORDDET      	00	03	CUSTOMER_ID     		0	0	0	
OPT_ORDDET      	00	04	ORDER_NO        		0	0	0	
OPT_ORDDET      	00	05	LINE_NO         		0	0	0	
OPT_ORDHDR      	00	01	FIRM_ID         		0	0	0	
OPT_ORDHDR      	00	02	AR_TYPE         		0	0	0	
OPT_ORDHDR      	00	03	CUSTOMER_ID     		0	0	0	
OPT_ORDHDR      	00	04	AR_INV_NO       		0	0	0	
OPT_ORDHDR      	00	05	SEQUENCE_000    		0	0	0	
OPT_ORDHDR      	01	01	FIRM_ID         					
OPT_ORDHDR      	01	02	AR_TYPE         					
OPT_ORDHDR      	01	03	AR_INV_NO       					
OPT_ORDHDR      	01	04	CUSTOMER_ID     					
OPT_ORDHDR      	01	05	FIRM_ID         					
OPT_ORDHDR      	01	06	AR_TYPE         					
OPT_ORDHDR      	01	07	INVOICE_DATE    					
OPT_ORDHDR      	01	08	AR_INV_NO       					
OPT_ORDHDR      	01	09	CUSTOMER_ID     					
OPT_SALESCOM    	00	01	FIRM_ID         		0	0	0	
OPT_SALESCOM    	00	02	AR_TYPE         		0	0	0	
OPT_SALESCOM    	00	03	SLSPSN_CODE     		0	0	0	
OPT_SALESCOM    	00	04	AR_INV_NO       		0	0	0	
OPW_INVCASH     	00	01	FIRM_ID         		0	0	0	
OPW_INVCASH     	00	02	AR_TYPE         		0	0	0	
OPW_INVCASH     	00	03	INVOICE_DATE    		0	0	0	
OPW_INVCASH     	00	04	AR_INV_NO       		0	0	0	
OPW_INVCASH     	00	05	CUSTOMER_ID     		0	0	0	
OPW_INVCASH     	00	06	ORDER_NO        		0	0	0	
OPW_INVREG      	00	01	FIRM_ID         		0	0	0	
OPW_INVREG      	00	02	AR_INV_NO       		0	0	0	
OPW_INVREG      	00	03	CUSTOMER_ID     		0	0	0	
OPW_INVREG      	00	04	ORDER_NO        		0	0	0	
OPW_LINESUMM    	00	01	FIRM_ID         		0	0	0	
OPW_LINESUMM    	00	02	AR_TYPE         		0	0	0	
OPW_LINESUMM    	00	03	LINE_CODE       		0	0	0	
OPW_MTDCOMM     	00	01	FIRM_ID         		0	0	0	
OPW_MTDCOMM     	00	02	AR_TYPE         		0	0	0	
OPW_MTDCOMM     	00	03	SLSPSN_CODE     		0	0	0	
OPW_MTDCOMM     	00	04	AR_INV_NO       		0	0	0	
OPW_MTDGLJRN    	00	01	FIRM_ID         		0	0	0	
OPW_MTDGLJRN    	00	02	AR_TYPE         		0	0	0	
OPW_MTDGLJRN    	00	03	CUSTOMER_ID     		0	0	0	
OPW_MTDGLJRN    	00	04	AR_INV_NO       		0	0	0	
OPW_MTDGLJRN    	00	05	GL_ACCOUNT      		0	0	0	
OPW_MTDGLJRN    	00	06	LINE_NO         		0	0	0	
OPW_SALESUMM    	00	01	FIRM_ID         		0	0	0	
OPW_SALESUMM    	00	02	AR_TYPE         		0	0	0	
OPW_SALESUMM    	00	03	SLSPSN_CODE     		0	0	0	
OPW_SCHEDULE    	00	01	FIRM_ID         		0	0	0	
OPW_SCHEDULE    	00	02	ITEM_IDDES      		0	0	0	
OPW_SCHEDULE    	00	03	WAREHOUSE_ID    		0	0	0	
OPW_SCHEDULE    	00	04	ORDER_NO        		0	0	0	
OPW_SCHEDULE    	00	05	LINE_NO         		0	0	0	
OPW_TERRSUMM    	00	01	FIRM_ID         		0	0	0	
OPW_TERRSUMM    	00	02	AR_TYPE         		0	0	0	
OPW_TERRSUMM    	00	03	TERRITORY       		0	0	0	
POC_LINECODE    	00	01	FIRM_ID         		0	0	0	
POC_LINECODE    	00	02	PO_LINE_CODE    		0	0	0	
POC_MSGCODE     	00	01	FIRM_ID         					
POC_MSGCODE     	00	02	PO_MSG_CODE     					
POC_MSGLINE     	00	01	FIRM_ID         		0	0	0	
POC_MSGLINE     	00	02	PO_MSG_CODE     		0	0	0	
POC_MSGLINE     	00	03	SEQUENCE_NUM    		0	0	0	
POC_REJCTCMT    	00	01	FIRM_ID         		0	0	0	
POC_REJCTCMT    	00	02	REJECT_CODE     		0	0	0	
POC_REJCTCMT    	00	03	SEQUENCE_NUM    		0	0	0	
POC_REJCTCOD    	00	01	FIRM_ID         		0	0	0	
POC_REJCTCOD    	00	02	REJECT_CODE     		0	0	0	
POE_INVDET      	00	01	FIRM_ID         		0	0	0	
POE_INVDET      	00	02	AP_TYPE         		0	0	0	
POE_INVDET      	00	03	VENDOR_ID       		0	0	0	
POE_INVDET      	00	04	AP_INV_NO       		0	0	0	
POE_INVDET      	00	05	LINE_NO         		0	0	0	
POE_INVGL       	00	01	FIRM_ID         		0	0	0	
POE_INVGL       	00	02	AP_TYPE         		0	0	0	
POE_INVGL       	00	03	VENDOR_ID       		0	0	0	
POE_INVGL       	00	04	AP_INV_NO       		0	0	0	
POE_INVGL       	00	05	LINE_NO         		0	0	0	
POE_INVHDR      	00	01	FIRM_ID         		0	0	0	
POE_INVHDR      	00	02	AP_TYPE         		0	0	0	
POE_INVHDR      	00	03	VENDOR_ID       		0	0	0	
POE_INVHDR      	00	04	AP_INV_NO       		0	0	0	
POE_INVSEL      	00	01	FIRM_ID         		0	0	0	
POE_INVSEL      	00	02	AP_TYPE         		0	0	0	
POE_INVSEL      	00	03	VENDOR_ID       		0	0	0	
POE_INVSEL      	00	04	AP_INV_NO       		0	0	0	
POE_INVSEL      	00	05	LINE_NO         		0	0	0	
POE_ORDDET      	00	01	FIRM_ID         		0	0	0	
POE_ORDDET      	00	02	BUYER_CODE      		0	0	0	
POE_ORDDET      	00	03	VENDOR_ID       		0	0	0	
POE_ORDDET      	00	04	PRODUCT_TYPE    		0	0	0	
POE_ORDDET      	00	05	ITEM_ID         		0	0	0	
POE_ORDDET      	00	06	WAREHOUSE_ID    		0	0	0	
POE_ORDHDR      	00	01	FIRM_ID         		0	0	0	
POE_ORDHDR      	00	02	BUYER_CODE      		0	0	0	
POE_ORDHDR      	00	03	VENDOR_ID       		0	0	0	
POE_ORDHDR      	00	04	RESERVED_STR    		0	0	0	
POE_ORDTOT      	00	01	FIRM_ID         		0	0	0	
POE_ORDTOT      	00	02	BUYER_CODE      		0	0	0	
POE_ORDTOT      	00	03	VENDOR_ID       		0	0	0	
POE_ORDTOT      	00	04	PRODUCT_TYPE    		0	0	0	
POE_ORDTOT      	00	05	ITEM_ID         		0	0	0	
POE_ORDTOT      	00	06	RESERVED_STR    		0	0	0	
POE_POBYITEM    	00	01	FIRM_ID         		0	0	0	
POE_POBYITEM    	00	02	ITEM_ID         		0	0	0	
POE_POBYITEM    	00	03	PO_NO           		0	0	0	
POE_POBYITEM    	00	04	PO_LINE_NO      		0	0	0	
POE_POBYITEM    	00	05	VENDOR_ID       		0	0	0	
POE_POBYPO      	00	01	FIRM_ID         		0	0	0	
POE_POBYPO      	00	02	PO_NO           		0	0	0	
POE_POBYPO      	00	03	VENDOR_ID       		0	0	0	
POE_POBYQA      	00	01	FIRM_ID         		0	0	0	
POE_POBYQA      	00	02	RECEIVER_NO     		0	0	0	
POE_POBYQA      	00	03	VENDOR_ID       		0	0	0	
POE_POBYQA      	00	04	PO_NO           		0	0	0	
POE_POBYREC     	00	01	FIRM_ID         		0	0	0	
POE_POBYREC     	00	02	RECEIVER_NO     		0	0	0	
POE_POBYREC     	00	03	VENDOR_ID       		0	0	0	
POE_POBYREC     	00	04	PO_NO           		0	0	0	
POE_POBYREQ     	00	01	FIRM_ID         		0	0	0	
POE_POBYREQ     	00	02	REQ_NO          		0	0	0	
POE_POBYREQ     	00	03	VENDOR_ID       		0	0	0	
POE_POBYREQ     	00	04	PO_NO           		0	0	0	
POE_PODET       	00	01	FIRM_ID         		0	0	0	
POE_PODET       	00	02	VENDOR_ID       		0	0	0	
POE_PODET       	00	03	PO_NO           		0	0	0	
POE_PODET       	00	04	PO_LINE_NO      		0	0	0	
POE_PODET       	01	01	FIRM_ID         					
POE_PODET       	01	02	ITEM_ID         					
POE_PODET       	01	03	VENDOR_ID       					
POE_PODET       	01	04	PO_NO           					
POE_PODET       	01	05	PO_LINE_NO      					
POE_PODET       	02	01	FIRM_ID         					
POE_PODET       	02	02	ITEM_ID         					
POE_PODET       	02	03	WAREHOUSE_ID    					
POE_PODET       	02	04	VENDOR_ID       					
POE_PODET       	02	05	PO_NO           					
POE_PODET       	02	06	PO_LINE_NO      					
POE_PODET_1     	00	01	FIRM_ID         		0	0	0	
POE_PODET_1     	00	02	VENDOR_ID       		0	0	0	
POE_PODET_1     	00	03	PO_NO           		0	0	0	
POE_PODET_1     	00	04	PO_LINE_NO      		0	0	0	
POE_PODET_1     	01	01	FIRM_ID         					
POE_PODET_1     	01	02	ITEM_ID         					
POE_PODET_1     	01	03	VENDOR_ID       					
POE_PODET_1     	01	04	PO_NO           					
POE_PODET_1     	01	05	PO_LINE_NO      					
POE_POHDR       	00	01	FIRM_ID         		0	0	0	
POE_POHDR       	00	02	VENDOR_ID       		0	0	0	
POE_POHDR       	00	03	PO_NO           		0	0	0	
POE_POHDR       	01	01	FIRM_ID         					
POE_POHDR       	01	02	PO_NO           					
POE_POHDR       	01	03	VENDOR_ID       					
POE_POHDR       	02	01	FIRM_ID         					
POE_POHDR       	02	02	REQ_NO          					
POE_POHDR       	02	03	VENDOR_ID       					
POE_POHDR       	02	04	PO_NO           					
POE_POPRINT     	00	01	FIRM_ID         		0	0	0	
POE_POPRINT     	00	02	VENDOR_ID       		0	0	0	
POE_POPRINT     	00	03	PO_NO           		0	0	0	
POE_QABYITEM    	00	01	FIRM_ID         		0	0	0	
POE_QABYITEM    	00	02	ITEM_ID         		0	0	0	
POE_QABYITEM    	00	03	PO_NO           		0	0	0	
POE_QABYITEM    	00	04	PO_LINE_NO      		0	0	0	
POE_QABYITEM    	00	05	VENDOR_ID       		0	0	0	
POE_QABYITEM    	00	06	RECEIVER_NO     		0	0	0	
POE_QABYPO      	00	01	FIRM_ID         		0	0	0	
POE_QABYPO      	00	02	PO_NO           		0	0	0	
POE_QABYPO      	00	03	VENDOR_ID       		0	0	0	
POE_QABYPO      	00	04	RECEIVER_NO     		0	0	0	
POE_QADET       	00	01	FIRM_ID         		0	0	0	
POE_QADET       	00	02	VENDOR_ID       		0	0	0	
POE_QADET       	00	03	RECEIVER_NO     		0	0	0	
POE_QADET       	00	04	PO_NO           		0	0	0	
POE_QADET       	00	05	PO_LINE_NO      		0	0	0	
POE_QADET       	01	01	FIRM_ID         					
POE_QADET       	01	02	ITEM_ID         					
POE_QADET       	01	03	PO_NO           					
POE_QADET       	01	04	PO_LINE_NO      					
POE_QADET       	01	05	VENDOR_ID       					
POE_QADET       	01	06	RECEIVER_NO     					
POE_QAHDR       	00	01	FIRM_ID         		0	0	0	
POE_QAHDR       	00	02	VENDOR_ID       		0	0	0	
POE_QAHDR       	00	03	RECEIVER_NO     		0	0	0	
POE_QAHDR       	00	04	PO_NO           		0	0	0	
POE_QAHDR       	01	01	FIRM_ID         					
POE_QAHDR       	01	02	PO_NO           					
POE_QAHDR       	01	03	VENDOR_ID       					
POE_QAHDR       	01	04	RECEIVER_NO     					
POE_QAHDR       	02	01	FIRM_ID         					
POE_QAHDR       	02	02	RECEIVER_NO     					
POE_QAHDR       	02	03	VENDOR_ID       					
POE_QAHDR       	02	04	PO_NO           					
POE_QALSDET     	00	01	FIRM_ID         		0	0	0	
POE_QALSDET     	00	02	VENDOR_ID       		0	0	0	
POE_QALSDET     	00	03	RECEIVER_NO     		0	0	0	
POE_QALSDET     	00	04	PO_NO           		0	0	0	
POE_QALSDET     	00	05	PO_LINE_NO      		0	0	0	
POE_QALSDET     	00	06	SEQUENCE_NO     		0	0	0	
POE_QAREJDET    	00	01	FIRM_ID         		0	0	0	
POE_QAREJDET    	00	02	VENDOR_ID       		0	0	0	
POE_QAREJDET    	00	03	RECEIVER_NO     		0	0	0	
POE_QAREJDET    	00	04	PO_NO           		0	0	0	
POE_QAREJDET    	00	05	PO_LINE_NO      		0	0	0	
POE_QAREJDET    	00	06	SEQUENCE_NO     		0	0	0	
POE_RECBYITM    	00	01	FIRM_ID         		0	0	0	
POE_RECBYITM    	00	02	ITEM_ID         		0	0	0	
POE_RECBYITM    	00	03	PO_NO           		0	0	0	
POE_RECBYITM    	00	04	PO_LINE_NO      		0	0	0	
POE_RECBYITM    	00	05	VENDOR_ID       		0	0	0	
POE_RECBYITM    	00	06	RECEIVER_NO     		0	0	0	
POE_RECBYPO     	00	01	FIRM_ID         		0	0	0	
POE_RECBYPO     	00	02	PO_NO           		0	0	0	
POE_RECBYPO     	00	03	VENDOR_ID       		0	0	0	
POE_RECBYPO     	00	04	RECEIVER_NO     		0	0	0	
POE_RECDET      	00	01	FIRM_ID         		0	0	0	
POE_RECDET      	00	02	VENDOR_ID       		0	0	0	
POE_RECDET      	00	03	RECEIVER_NO     		0	0	0	
POE_RECDET      	00	04	PO_NO           		0	0	0	
POE_RECDET      	00	05	PO_LINE_NO      		0	0	0	
POE_RECDET      	01	01	FIRM_ID         					
POE_RECDET      	01	02	ITEM_ID         					
POE_RECDET      	01	03	PO_NO           					
POE_RECDET      	01	04	PO_LINE_NO      					
